S.No.,Package Name,Need Upgrade (Y/N/Revisit/Remove),Upgrade to version (Version/Revisit/NA),"Priority (P0, P1, P3)",Evaluator,"Status (Not Started, Ongoing, PR Raised, PR in Review, Done-Upgrade, Done-FixBuild, Done-OtherChanges, NA-Uptodate)",Obsoleted and Frozen PR Link,Start Date,End Date,Last activity date,3.0-dev Daily Build status   (Y/N),Build status date,Version in 2.0,Version in 3.0,Latest Version  (Fedora Sources),Fedora Sources Link,Latest Upstream Version,Upstream Sources Link,Remark / Plan for the package,PR Link
116,pinfo,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11564,,,,,,,,,,,,,
117,pkcs11-helper,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11565,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11565
118,powertop,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11608,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11608
119,pps-tools,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11609,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11609
120,procmail,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11610,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11610
121,ps_mem,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11611,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11611
122,pykickstart,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11612,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11612
123,pyparted,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11613,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11613
124,pyserial,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11614,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11614
125,python-IPy,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11615,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11615
126,python-alsa,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11617,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11617
127,python-betamax,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11619,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11619
128,python-blivet,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11670,,,,,,,,,,,,,
129,python-cmd2,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11671,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11671
130,python-configshell,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11672,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11672
131,python-cups,Y,,P0,Sumit,PR Raised,https://github.com/microsoft/azurelinux/pull/11673,,,,,,,,,,,,,https://github.com/microsoft/azurelinux/pull/11673
132,,,,,,,,,,,,,,,,,,,,
